HEDGE_ESTIMATOR,ADAPTIVE_START_DAY,POSITION_SIZE,OPTIMIZATION_TARGET,STATIC_PARAMS.HEDGE_ESTIMATOR,STATIC_PARAMS.ZSCORE_LOOKBACK,STATIC_PARAMS.ENTRY_THRESHOLD,STATIC_PARAMS.STOP_LOSS_THRESHOLD,STATIC_PARAMS.POSITION_SIZE,STATIC_PARAMS.ADAPTIVE_START_DAY,ADAPTIVE_PARAMS.HEDGE_ESTIMATOR,ADAPTIVE_PARAMS.ZSCORE_LOOKBACK,ADAPTIVE_PARAMS.ENTRY_THRESHOLD,ADAPTIVE_PARAMS.STOP_LOSS_THRESHOLD,ADAPTIVE_PARAMS.POSITION_SIZE,ADAPTIVE_PARAMS.ADAPTIVE_START_DAY,score
lasso,501,10000,STATIC,lasso,60,2.5,1.0,10000,501,lasso,60,2.5,1.0,10000,501,-3.604681328697245
lasso,501,10000,STATIC,lasso,150,2.25,1.0,10000,501,lasso,150,2.25,1.0,10000,501,-3.6163776658297193
lasso,501,10000,STATIC,lasso,150,2.25,1.5,10000,501,lasso,150,2.25,1.5,10000,501,-3.6163776658297193
lasso,501,10000,STATIC,lasso,130,1.0,1.5,10000,501,lasso,130,1.0,1.5,10000,501,-3.6296999204595153
lasso,501,10000,STATIC,lasso,140,2.25,1.5,10000,501,lasso,140,2.25,1.5,10000,501,-3.6549989587708938
lasso,501,10000,STATIC,lasso,140,2.25,1.0,10000,501,lasso,140,2.25,1.0,10000,501,-3.6549989587708938
lasso,501,10000,STATIC,lasso,70,2.5,2.0,10000,501,lasso,70,2.5,2.0,10000,501,-3.709111087493416
ridge,501,10000,STATIC,ridge,140,2.5,1.0,10000,501,ridge,140,2.5,1.0,10000,501,-3.724336274023766
ridge,501,10000,STATIC,ridge,140,2.5,1.5,10000,501,ridge,140,2.5,1.5,10000,501,-3.724336274023766
ols,501,10000,STATIC,ols,140,2.5,1.5,10000,501,ols,140,2.5,1.5,10000,501,-3.725438493171504
ols,501,10000,STATIC,ols,140,2.5,1.0,10000,501,ols,140,2.5,1.0,10000,501,-3.725438493171504
ols,501,10000,STATIC,ols,150,2.25,1.5,10000,501,ols,150,2.25,1.5,10000,501,-3.7639667334800153
ols,501,10000,STATIC,ols,150,2.25,1.0,10000,501,ols,150,2.25,1.0,10000,501,-3.7639667334800153
ridge,501,10000,STATIC,ridge,150,2.25,1.0,10000,501,ridge,150,2.25,1.0,10000,501,-3.765660694046854
ridge,501,10000,STATIC,ridge,150,2.25,1.5,10000,501,ridge,150,2.25,1.5,10000,501,-3.765660694046854
ols,501,10000,STATIC,ols,60,1.5,2.0,10000,501,ols,60,1.5,2.0,10000,501,-3.781169621565148
lasso,501,10000,STATIC,lasso,100,2.5,2.0,10000,501,lasso,100,2.5,2.0,10000,501,-3.8093458494754753
lasso,501,10000,STATIC,lasso,140,1.25,1.5,10000,501,lasso,140,1.25,1.5,10000,501,-3.851705754562385
ridge,501,10000,STATIC,ridge,120,1.0,1.5,10000,501,ridge,120,1.0,1.5,10000,501,-3.8524471982793926
ridge,501,10000,STATIC,ridge,50,2.25,3.5,10000,501,ridge,50,2.25,3.5,10000,501,-3.870685742224211
ols,501,10000,STATIC,ols,50,2.25,3.5,10000,501,ols,50,2.25,3.5,10000,501,-3.877496228555273
ridge,501,10000,STATIC,ridge,60,2.5,1.0,10000,501,ridge,60,2.5,1.0,10000,501,-3.881666758277805
ols,501,10000,STATIC,ols,60,2.5,1.0,10000,501,ols,60,2.5,1.0,10000,501,-3.882029644018401
ridge,501,10000,STATIC,ridge,50,0.5,2.0,10000,501,ridge,50,0.5,2.0,10000,501,-3.8835949426370604
ols,501,10000,STATIC,ols,50,0.5,2.0,10000,501,ols,50,0.5,2.0,10000,501,-3.8879850061250067
bayesian,501,10000,STATIC,bayesian,60,2.5,1.0,10000,501,bayesian,60,2.5,1.0,10000,501,-3.912721051725727
lasso,501,10000,STATIC,lasso,60,2.5,1.5,10000,501,lasso,60,2.5,1.5,10000,501,-3.9160564367693795
ridge,501,10000,STATIC,ridge,60,1.5,2.0,10000,501,ridge,60,1.5,2.0,10000,501,-3.9245497349918246
lasso,501,10000,STATIC,lasso,80,2.5,2.0,10000,501,lasso,80,2.5,2.0,10000,501,-3.934575652339901
lasso,501,10000,STATIC,lasso,60,0.5,2.0,10000,501,lasso,60,0.5,2.0,10000,501,-3.953887211382991
bayesian,501,10000,STATIC,bayesian,140,2.25,1.5,10000,501,bayesian,140,2.25,1.5,10000,501,-3.9621838855072458
bayesian,501,10000,STATIC,bayesian,140,2.25,1.0,10000,501,bayesian,140,2.25,1.0,10000,501,-3.9621838855072458
ridge,501,10000,STATIC,ridge,50,0.75,2.0,10000,501,ridge,50,0.75,2.0,10000,501,-3.9740226281676456
ols,501,10000,STATIC,ols,50,0.75,2.0,10000,501,ols,50,0.75,2.0,10000,501,-3.980898403620998
ridge,501,10000,STATIC,ridge,60,0.5,2.5,10000,501,ridge,60,0.5,2.5,10000,501,-3.9924878744723458
ols,501,10000,STATIC,ols,60,0.5,2.5,10000,501,ols,60,0.5,2.5,10000,501,-4.000246213375831
bayesian,501,10000,STATIC,bayesian,150,2.25,1.0,10000,501,bayesian,150,2.25,1.0,10000,501,-4.118683218716516
bayesian,501,10000,STATIC,bayesian,150,2.25,1.5,10000,501,bayesian,150,2.25,1.5,10000,501,-4.118683218716516
bayesian,501,10000,STATIC,bayesian,50,1.5,4.0,10000,501,bayesian,50,1.5,4.0,10000,501,-4.16663774808341
ridge,501,10000,STATIC,ridge,60,2.5,1.5,10000,501,ridge,60,2.5,1.5,10000,501,-4.195326030618615
ols,501,10000,STATIC,ols,60,2.5,1.5,10000,501,ols,60,2.5,1.5,10000,501,-4.195688242696142
bayesian,501,10000,STATIC,bayesian,60,2.5,1.5,10000,501,bayesian,60,2.5,1.5,10000,501,-4.22637383666958
ridge,501,10000,STATIC,ridge,50,0.25,3.0,10000,501,ridge,50,0.25,3.0,10000,501,-4.231301703547622
ols,501,10000,STATIC,ols,50,0.25,3.0,10000,501,ols,50,0.25,3.0,10000,501,-4.237916136174107
lasso,501,10000,STATIC,lasso,120,0.5,1.5,10000,501,lasso,120,0.5,1.5,10000,501,-4.29553901581232
ols,501,10000,STATIC,ols,130,2.5,2.0,10000,501,ols,130,2.5,2.0,10000,501,-4.31567957671248
ridge,501,10000,STATIC,ridge,130,2.5,2.0,10000,501,ridge,130,2.5,2.0,10000,501,-4.316546838881772
ridge,501,10000,STATIC,ridge,70,2.5,1.0,10000,501,ridge,70,2.5,1.0,10000,501,-4.316738500847307
ols,501,10000,STATIC,ols,70,2.5,1.0,10000,501,ols,70,2.5,1.0,10000,501,-4.319201488875928
bayesian,501,10000,STATIC,bayesian,70,2.5,1.0,10000,501,bayesian,70,2.5,1.0,10000,501,-4.321485599377006
lasso,501,10000,STATIC,lasso,120,1.5,1.5,10000,501,lasso,120,1.5,1.5,10000,501,-4.326893029766776
bayesian,501,10000,STATIC,bayesian,130,2.5,2.0,10000,501,bayesian,130,2.5,2.0,10000,501,-4.32845090739452
lasso,501,10000,STATIC,lasso,50,1.5,4.0,10000,501,lasso,50,1.5,4.0,10000,501,-4.3339804794008145
lasso,501,10000,STATIC,lasso,140,2.5,1.0,10000,501,lasso,140,2.5,1.0,10000,501,-4.348190396524538
lasso,501,10000,STATIC,lasso,140,2.5,1.5,10000,501,lasso,140,2.5,1.5,10000,501,-4.348190396524538
lasso,501,10000,STATIC,lasso,70,0.75,1.5,10000,501,lasso,70,0.75,1.5,10000,501,-4.444816436434515
ols,501,10000,STATIC,ols,60,1.0,2.0,10000,501,ols,60,1.0,2.0,10000,501,-4.529111607810982
lasso,501,10000,STATIC,lasso,150,2.5,2.0,10000,501,lasso,150,2.5,2.0,10000,501,-4.568574945285754
lasso,501,10000,STATIC,lasso,70,2.5,1.0,10000,501,lasso,70,2.5,1.0,10000,501,-4.583313276736912
ridge,501,10000,STATIC,ridge,50,0.25,4.0,10000,501,ridge,50,0.25,4.0,10000,501,-4.6006334645136775
ols,501,10000,STATIC,ols,50,0.25,4.0,10000,501,ols,50,0.25,4.0,10000,501,-4.607748434957983
bayesian,501,10000,STATIC,bayesian,50,1.5,3.5,10000,501,bayesian,50,1.5,3.5,10000,501,-4.616210433008053
bayesian,501,10000,STATIC,bayesian,70,2.5,1.5,10000,501,bayesian,70,2.5,1.5,10000,501,-4.641347425335317
ridge,501,10000,STATIC,ridge,80,0.25,1.5,10000,501,ridge,80,0.25,1.5,10000,501,-4.678893461427339
ols,501,10000,STATIC,ols,80,0.25,1.5,10000,501,ols,80,0.25,1.5,10000,501,-4.683140735339794
bayesian,501,10000,STATIC,bayesian,150,2.5,2.0,10000,501,bayesian,150,2.5,2.0,10000,501,-4.686358421491764
ridge,501,10000,STATIC,ridge,60,1.0,2.0,10000,501,ridge,60,1.0,2.0,10000,501,-4.700088535560891
ridge,501,10000,STATIC,ridge,120,2.5,1.5,10000,501,ridge,120,2.5,1.5,10000,501,-4.703884145212365
ridge,501,10000,STATIC,ridge,120,2.5,1.0,10000,501,ridge,120,2.5,1.0,10000,501,-4.703884145212365
ols,501,10000,STATIC,ols,120,2.5,1.0,10000,501,ols,120,2.5,1.0,10000,501,-4.705238430646491
ols,501,10000,STATIC,ols,120,2.5,1.5,10000,501,ols,120,2.5,1.5,10000,501,-4.705238430646491
lasso,501,10000,STATIC,lasso,130,2.25,2.0,10000,501,lasso,130,2.25,2.0,10000,501,-4.720447101078712
bayesian,501,10000,STATIC,bayesian,120,2.5,1.0,10000,501,bayesian,120,2.5,1.0,10000,501,-4.7311411182121645
bayesian,501,10000,STATIC,bayesian,120,2.5,1.5,10000,501,bayesian,120,2.5,1.5,10000,501,-4.7311411182121645
ols,501,10000,STATIC,ols,30,2.5,3.0,10000,501,ols,30,2.5,3.0,10000,501,-4.73643138556783
ridge,501,10000,STATIC,ridge,30,2.5,3.0,10000,501,ridge,30,2.5,3.0,10000,501,-4.7395924973849155
lasso,501,10000,STATIC,lasso,130,0.25,1.5,10000,501,lasso,130,0.25,1.5,10000,501,-4.743551447418611
ridge,501,10000,STATIC,ridge,70,2.5,1.5,10000,501,ridge,70,2.5,1.5,10000,501,-4.774444550516275
ridge,501,10000,STATIC,ridge,140,2.25,1.0,10000,501,ridge,140,2.25,1.0,10000,501,-4.775353098276202
ridge,501,10000,STATIC,ridge,140,2.25,1.5,10000,501,ridge,140,2.25,1.5,10000,501,-4.775353098276202
ols,501,10000,STATIC,ols,140,2.25,1.0,10000,501,ols,140,2.25,1.0,10000,501,-4.775655637361496
ols,501,10000,STATIC,ols,140,2.25,1.5,10000,501,ols,140,2.25,1.5,10000,501,-4.775655637361496
ols,501,10000,STATIC,ols,70,2.5,1.5,10000,501,ols,70,2.5,1.5,10000,501,-4.776897767675232
lasso,501,10000,STATIC,lasso,50,1.5,3.5,10000,501,lasso,50,1.5,3.5,10000,501,-4.8402836642062965
lasso,501,10000,STATIC,lasso,70,2.5,1.5,10000,501,lasso,70,2.5,1.5,10000,501,-4.900514431634756
ridge,501,10000,STATIC,ridge,150,2.5,2.0,10000,501,ridge,150,2.5,2.0,10000,501,-4.907243898717334
ols,501,10000,STATIC,ols,150,2.5,2.0,10000,501,ols,150,2.5,2.0,10000,501,-4.907243898717334
ridge,501,10000,STATIC,ridge,80,0.5,1.5,10000,501,ridge,80,0.5,1.5,10000,501,-4.909119256555822
ols,501,10000,STATIC,ols,80,0.5,1.5,10000,501,ols,80,0.5,1.5,10000,501,-4.911687396526126
bayesian,501,10000,STATIC,bayesian,60,1.0,2.0,10000,501,bayesian,60,1.0,2.0,10000,501,-4.921583762535281
ridge,501,10000,STATIC,ridge,50,1.25,3.0,10000,501,ridge,50,1.25,3.0,10000,501,-5.043930232659644
lasso,501,10000,STATIC,lasso,100,2.25,2.0,10000,501,lasso,100,2.25,2.0,10000,501,-5.237376986088453
ridge,501,10000,STATIC,ridge,50,1.25,4.0,10000,501,ridge,50,1.25,4.0,10000,501,-5.244839367127362
ols,501,10000,STATIC,ols,50,1.25,3.0,10000,501,ols,50,1.25,3.0,10000,501,-5.257350633816099
ridge,501,10000,STATIC,ridge,50,1.5,3.0,10000,501,ridge,50,1.5,3.0,10000,501,-5.259339569391212
ols,501,10000,STATIC,ols,50,1.5,3.0,10000,501,ols,50,1.5,3.0,10000,501,-5.262836630585653
bayesian,501,10000,STATIC,bayesian,70,0.75,1.5,10000,501,bayesian,70,0.75,1.5,10000,501,-5.291057976722801
ridge,501,10000,STATIC,ridge,60,1.75,2.0,10000,501,ridge,60,1.75,2.0,10000,501,-5.297340612187572
ols,501,10000,STATIC,ols,140,0.5,1.5,10000,501,ols,140,0.5,1.5,10000,501,-5.331401862715843
ols,501,10000,STATIC,ols,130,2.5,1.0,10000,501,ols,130,2.5,1.0,10000,501,-5.344971984129681
ols,501,10000,STATIC,ols,130,2.5,1.5,10000,501,ols,130,2.5,1.5,10000,501,-5.344971984129681
ridge,501,10000,STATIC,ridge,130,2.5,1.0,10000,501,ridge,130,2.5,1.0,10000,501,-5.3453858098320435
ridge,501,10000,STATIC,ridge,130,2.5,1.5,10000,501,ridge,130,2.5,1.5,10000,501,-5.3453858098320435
ridge,501,10000,STATIC,ridge,140,0.5,1.5,10000,501,ridge,140,0.5,1.5,10000,501,-5.353045119607565
bayesian,501,10000,STATIC,bayesian,130,2.5,1.0,10000,501,bayesian,130,2.5,1.0,10000,501,-5.355765186303473
bayesian,501,10000,STATIC,bayesian,130,2.5,1.5,10000,501,bayesian,130,2.5,1.5,10000,501,-5.355765186303473
ols,501,10000,STATIC,ols,150,1.5,1.5,10000,501,ols,150,1.5,1.5,10000,501,-5.376918279699055
bayesian,501,10000,STATIC,bayesian,100,2.5,1.0,10000,501,bayesian,100,2.5,1.0,10000,501,-5.403239866335537
bayesian,501,10000,STATIC,bayesian,100,2.5,1.5,10000,501,bayesian,100,2.5,1.5,10000,501,-5.403239866335537
ols,501,10000,STATIC,ols,50,1.25,4.0,10000,501,ols,50,1.25,4.0,10000,501,-5.457928197817218
lasso,501,10000,STATIC,lasso,30,2.0,2.5,10000,501,lasso,30,2.0,2.5,10000,501,-5.463690176588653
lasso,501,10000,STATIC,lasso,60,0.5,2.5,10000,501,lasso,60,0.5,2.5,10000,501,-5.465267025587899
bayesian,501,10000,STATIC,bayesian,50,0.5,2.0,10000,501,bayesian,50,0.5,2.0,10000,501,-5.479482204286452
bayesian,501,10000,STATIC,bayesian,60,1.5,2.5,10000,501,bayesian,60,1.5,2.5,10000,501,-5.51544961056625
ols,501,10000,STATIC,ols,100,2.5,1.0,10000,501,ols,100,2.5,1.0,10000,501,-5.521138949991327
ols,501,10000,STATIC,ols,100,2.5,1.5,10000,501,ols,100,2.5,1.5,10000,501,-5.521138949991327
ridge,501,10000,STATIC,ridge,90,1.5,1.5,10000,501,ridge,90,1.5,1.5,10000,501,-5.533890215638365
ols,501,10000,STATIC,ols,90,1.5,1.5,10000,501,ols,90,1.5,1.5,10000,501,-5.534391907893571
ridge,501,10000,STATIC,ridge,100,2.5,1.5,10000,501,ridge,100,2.5,1.5,10000,501,-5.5516149627734945
ridge,501,10000,STATIC,ridge,100,2.5,1.0,10000,501,ridge,100,2.5,1.0,10000,501,-5.5516149627734945
bayesian,501,10000,STATIC,bayesian,40,2.0,3.0,10000,501,bayesian,40,2.0,3.0,10000,501,-5.565150209939567
lasso,501,10000,STATIC,lasso,60,1.5,2.5,10000,501,lasso,60,1.5,2.5,10000,501,-5.582346372227647
bayesian,501,10000,STATIC,bayesian,40,1.75,2.5,10000,501,bayesian,40,1.75,2.5,10000,501,-5.600291435860779
bayesian,501,10000,STATIC,bayesian,30,2.5,3.0,10000,501,bayesian,30,2.5,3.0,10000,501,-5.608119208995575
ridge,501,10000,STATIC,ridge,90,2.25,2.0,10000,501,ridge,90,2.25,2.0,10000,501,-5.654320229622418
ols,501,10000,STATIC,ols,90,2.25,2.0,10000,501,ols,90,2.25,2.0,10000,501,-5.658227162912395
bayesian,501,10000,STATIC,bayesian,120,1.0,1.5,10000,501,bayesian,120,1.0,1.5,10000,501,-5.667913499490275
bayesian,501,10000,STATIC,bayesian,110,2.5,2.0,10000,501,bayesian,110,2.5,2.0,10000,501,-5.700705780848711
lasso,501,10000,STATIC,lasso,150,2.5,1.0,10000,501,lasso,150,2.5,1.0,10000,501,-5.710137032093904
lasso,501,10000,STATIC,lasso,150,2.5,1.5,10000,501,lasso,150,2.5,1.5,10000,501,-5.710137032093904
bayesian,501,10000,STATIC,bayesian,40,2.5,4.0,10000,501,bayesian,40,2.5,4.0,10000,501,-5.719723551554264
bayesian,501,10000,STATIC,bayesian,40,2.25,3.0,10000,501,bayesian,40,2.25,3.0,10000,501,-5.73353072203793
ridge,501,10000,STATIC,ridge,100,2.25,2.0,10000,501,ridge,100,2.25,2.0,10000,501,-5.738286944476797
ols,501,10000,STATIC,ols,100,2.25,2.0,10000,501,ols,100,2.25,2.0,10000,501,-5.7454202500224465
lasso,501,10000,STATIC,lasso,60,1.0,2.0,10000,501,lasso,60,1.0,2.0,10000,501,-5.746838665294511
lasso,501,10000,STATIC,lasso,50,0.5,2.0,10000,501,lasso,50,0.5,2.0,10000,501,-5.788347095473224
ridge,501,10000,STATIC,ridge,70,0.25,1.5,10000,501,ridge,70,0.25,1.5,10000,501,-5.791956390995818
ols,501,10000,STATIC,ols,70,0.25,1.5,10000,501,ols,70,0.25,1.5,10000,501,-5.794699831347259
ridge,501,10000,STATIC,ridge,50,0.25,3.5,10000,501,ridge,50,0.25,3.5,10000,501,-5.8166532793201355
ridge,501,10000,STATIC,ridge,120,0.25,1.5,10000,501,ridge,120,0.25,1.5,10000,501,-5.8236846770086075
ols,501,10000,STATIC,ols,50,0.25,3.5,10000,501,ols,50,0.25,3.5,10000,501,-5.823768318857702
bayesian,501,10000,STATIC,bayesian,110,2.5,1.0,10000,501,bayesian,110,2.5,1.0,10000,501,-5.835945536935608
ols,501,10000,STATIC,ols,40,1.75,2.5,10000,501,ols,40,1.75,2.5,10000,501,-5.855972803790124
ridge,501,10000,STATIC,ridge,40,1.75,2.5,10000,501,ridge,40,1.75,2.5,10000,501,-5.871671834122861
ols,501,10000,STATIC,ols,40,2.5,4.0,10000,501,ols,40,2.5,4.0,10000,501,-5.873617419184512
bayesian,501,10000,STATIC,bayesian,30,2.0,2.5,10000,501,bayesian,30,2.0,2.5,10000,501,-5.878317477128043
bayesian,501,10000,STATIC,bayesian,40,2.5,3.5,10000,501,bayesian,40,2.5,3.5,10000,501,-5.897342483566394
ridge,501,10000,STATIC,ridge,50,2.5,1.0,10000,501,ridge,50,2.5,1.0,10000,501,-5.909988691971444
ols,501,10000,STATIC,ols,50,2.5,1.0,10000,501,ols,50,2.5,1.0,10000,501,-5.9107545468601455
ridge,501,10000,STATIC,ridge,40,2.0,3.0,10000,501,ridge,40,2.0,3.0,10000,501,-5.9516339014986634
ols,501,10000,STATIC,ols,40,2.0,3.0,10000,501,ols,40,2.0,3.0,10000,501,-5.9533084727856185
ridge,501,10000,STATIC,ridge,110,2.5,1.0,10000,501,ridge,110,2.5,1.0,10000,501,-5.9619540355691045
ols,501,10000,STATIC,ols,110,2.5,1.0,10000,501,ols,110,2.5,1.0,10000,501,-5.963764615422692
bayesian,501,10000,STATIC,bayesian,150,2.5,1.0,10000,501,bayesian,150,2.5,1.0,10000,501,-5.9761272438940605
bayesian,501,10000,STATIC,bayesian,150,2.5,1.5,10000,501,bayesian,150,2.5,1.5,10000,501,-5.9761272438940605
ridge,501,10000,STATIC,ridge,50,1.5,4.0,10000,501,ridge,50,1.5,4.0,10000,501,-6.020171171697864
ols,501,10000,STATIC,ols,50,1.5,4.0,10000,501,ols,50,1.5,4.0,10000,501,-6.0236466128928114
bayesian,501,10000,STATIC,bayesian,50,2.5,1.0,10000,501,bayesian,50,2.5,1.0,10000,501,-6.04982325735724
lasso,501,10000,STATIC,lasso,50,2.5,1.0,10000,501,lasso,50,2.5,1.0,10000,501,-6.051831962176718
ols,501,10000,STATIC,ols,40,2.5,3.5,10000,501,ols,40,2.5,3.5,10000,501,-6.0527252176471045
bayesian,501,10000,STATIC,bayesian,50,0.25,3.0,10000,501,bayesian,50,0.25,3.0,10000,501,-6.06648725131312
ridge,501,10000,STATIC,ridge,40,2.5,4.0,10000,501,ridge,40,2.5,4.0,10000,501,-6.103503851223039
lasso,501,10000,STATIC,lasso,130,2.25,1.5,10000,501,lasso,130,2.25,1.5,10000,501,-6.112428967426048
lasso,501,10000,STATIC,lasso,130,2.25,1.0,10000,501,lasso,130,2.25,1.0,10000,501,-6.112428967426048
ols,501,10000,STATIC,ols,120,0.25,1.5,10000,501,ols,120,0.25,1.5,10000,501,-6.1205794822258
ridge,501,10000,STATIC,ridge,80,2.5,1.5,10000,501,ridge,80,2.5,1.5,10000,501,-6.139052648764061
ridge,501,10000,STATIC,ridge,80,2.5,1.0,10000,501,ridge,80,2.5,1.0,10000,501,-6.139052648764061
ols,501,10000,STATIC,ols,80,2.5,1.0,10000,501,ols,80,2.5,1.0,10000,501,-6.140442527908572
ols,501,10000,STATIC,ols,80,2.5,1.5,10000,501,ols,80,2.5,1.5,10000,501,-6.140442527908572
bayesian,501,10000,STATIC,bayesian,110,2.5,1.5,10000,501,bayesian,110,2.5,1.5,10000,501,-6.1503195021428265
lasso,501,10000,STATIC,lasso,40,2.25,4.0,10000,501,lasso,40,2.25,4.0,10000,501,-6.158831106525639
ols,501,10000,STATIC,ols,150,2.5,1.5,10000,501,ols,150,2.5,1.5,10000,501,-6.197707999960332
ols,501,10000,STATIC,ols,150,2.5,1.0,10000,501,ols,150,2.5,1.0,10000,501,-6.197707999960332
ridge,501,10000,STATIC,ridge,150,2.5,1.5,10000,501,ridge,150,2.5,1.5,10000,501,-6.197707999960332
ridge,501,10000,STATIC,ridge,150,2.5,1.0,10000,501,ridge,150,2.5,1.0,10000,501,-6.197707999960332
lasso,501,10000,STATIC,lasso,50,1.75,2.5,10000,501,lasso,50,1.75,2.5,10000,501,-6.208544586895108
bayesian,501,10000,STATIC,bayesian,130,2.25,1.5,10000,501,bayesian,130,2.25,1.5,10000,501,-6.257964655247752
bayesian,501,10000,STATIC,bayesian,130,2.25,1.0,10000,501,bayesian,130,2.25,1.0,10000,501,-6.257964655247752
ridge,501,10000,STATIC,ridge,110,2.5,1.5,10000,501,ridge,110,2.5,1.5,10000,501,-6.266485138225534
ols,501,10000,STATIC,ols,110,2.5,1.5,10000,501,ols,110,2.5,1.5,10000,501,-6.268293237644635
lasso,501,10000,STATIC,lasso,30,2.5,3.0,10000,501,lasso,30,2.5,3.0,10000,501,-6.273722428317747
ols,501,10000,STATIC,ols,80,1.0,1.5,10000,501,ols,80,1.0,1.5,10000,501,-6.2777610556742225
ridge,501,10000,STATIC,ridge,80,1.0,1.5,10000,501,ridge,80,1.0,1.5,10000,501,-6.280060595607782
ridge,501,10000,STATIC,ridge,40,2.5,3.5,10000,501,ridge,40,2.5,3.5,10000,501,-6.282595482930887
ols,501,10000,STATIC,ols,60,1.75,2.0,10000,501,ols,60,1.75,2.0,10000,501,-6.315900493567604
lasso,501,10000,STATIC,lasso,110,2.5,2.0,10000,501,lasso,110,2.5,2.0,10000,501,-6.380369343599626
ridge,501,10000,STATIC,ridge,60,1.5,2.5,10000,501,ridge,60,1.5,2.5,10000,501,-6.403703594309903
ols,501,10000,STATIC,ols,60,1.5,2.5,10000,501,ols,60,1.5,2.5,10000,501,-6.4079460712267995
bayesian,501,10000,STATIC,bayesian,50,0.25,4.0,10000,501,bayesian,50,0.25,4.0,10000,501,-6.441278043417668
bayesian,501,10000,STATIC,bayesian,100,0.25,1.5,10000,501,bayesian,100,0.25,1.5,10000,501,-6.465681140367472
ridge,501,10000,STATIC,ridge,50,1.25,3.5,10000,501,ridge,50,1.25,3.5,10000,501,-6.469161826733394
lasso,501,10000,STATIC,lasso,40,2.25,3.5,10000,501,lasso,40,2.25,3.5,10000,501,-6.478630435438877
lasso,501,10000,STATIC,lasso,100,2.5,1.5,10000,501,lasso,100,2.5,1.5,10000,501,-6.488111629965478
lasso,501,10000,STATIC,lasso,100,2.5,1.0,10000,501,lasso,100,2.5,1.0,10000,501,-6.488111629965478
lasso,501,10000,STATIC,lasso,90,2.5,2.0,10000,501,lasso,90,2.5,2.0,10000,501,-6.490800038172268
ridge,501,10000,STATIC,ridge,150,1.5,1.5,10000,501,ridge,150,1.5,1.5,10000,501,-6.543360192424409
bayesian,501,10000,STATIC,bayesian,80,2.5,1.5,10000,501,bayesian,80,2.5,1.5,10000,501,-6.5756993411535625
bayesian,501,10000,STATIC,bayesian,80,2.5,1.0,10000,501,bayesian,80,2.5,1.0,10000,501,-6.575699341153573
bayesian,501,10000,STATIC,bayesian,90,1.0,1.5,10000,501,bayesian,90,1.0,1.5,10000,501,-6.610134013003826
ridge,501,10000,STATIC,ridge,100,1.25,1.5,10000,501,ridge,100,1.25,1.5,10000,501,-6.616081787509735
lasso,501,10000,STATIC,lasso,110,2.5,1.0,10000,501,lasso,110,2.5,1.0,10000,501,-6.633906846533521
lasso,501,10000,STATIC,lasso,130,2.5,2.0,10000,501,lasso,130,2.5,2.0,10000,501,-6.652324137614505
ols,501,10000,STATIC,ols,50,1.25,3.5,10000,501,ols,50,1.25,3.5,10000,501,-6.682252909672968
bayesian,501,10000,STATIC,bayesian,90,2.5,2.0,10000,501,bayesian,90,2.5,2.0,10000,501,-6.702215840944652
ols,501,10000,STATIC,ols,100,1.25,1.5,10000,501,ols,100,1.25,1.5,10000,501,-6.706533641320139
ols,501,10000,STATIC,ols,90,2.5,2.0,10000,501,ols,90,2.5,2.0,10000,501,-6.723595664789157
ridge,501,10000,STATIC,ridge,90,2.5,2.0,10000,501,ridge,90,2.5,2.0,10000,501,-6.723895293291049
bayesian,501,10000,STATIC,bayesian,50,1.75,2.5,10000,501,bayesian,50,1.75,2.5,10000,501,-6.735557358690116
lasso,501,10000,STATIC,lasso,70,0.25,1.5,10000,501,lasso,70,0.25,1.5,10000,501,-6.796751574195699
bayesian,501,10000,STATIC,bayesian,100,2.25,2.0,10000,501,bayesian,100,2.25,2.0,10000,501,-6.799136236510022
lasso,501,10000,STATIC,lasso,120,2.5,1.0,10000,501,lasso,120,2.5,1.0,10000,501,-6.842786934812802
lasso,501,10000,STATIC,lasso,120,2.5,1.5,10000,501,lasso,120,2.5,1.5,10000,501,-6.842786934812802
bayesian,501,10000,STATIC,bayesian,130,0.25,1.5,10000,501,bayesian,130,0.25,1.5,10000,501,-6.848305874525423
bayesian,501,10000,STATIC,bayesian,50,0.25,3.5,10000,501,bayesian,50,0.25,3.5,10000,501,-6.882309252665927
lasso,501,10000,STATIC,lasso,110,1.25,1.5,10000,501,lasso,110,1.25,1.5,10000,501,-6.90668588321153
bayesian,501,10000,STATIC,bayesian,120,0.25,1.5,10000,501,bayesian,120,0.25,1.5,10000,501,-6.914482711141012
ols,501,10000,STATIC,ols,130,1.5,1.5,10000,501,ols,130,1.5,1.5,10000,501,-6.936744352901343
lasso,501,10000,STATIC,lasso,110,2.5,1.5,10000,501,lasso,110,2.5,1.5,10000,501,-6.94453156261835
bayesian,501,10000,STATIC,bayesian,60,1.75,2.0,10000,501,bayesian,60,1.75,2.0,10000,501,-6.995832473296751
lasso,501,10000,STATIC,lasso,120,0.25,1.5,10000,501,lasso,120,0.25,1.5,10000,501,-7.0074052115475105
ols,501,10000,STATIC,ols,30,2.0,2.5,10000,501,ols,30,2.0,2.5,10000,501,-7.037928423021221
ridge,501,10000,STATIC,ridge,30,2.0,2.5,10000,501,ridge,30,2.0,2.5,10000,501,-7.041638006158138
