ADAPTIVE_START_DAY,POSITION_SIZE,STATIC_PARAMS.ZSCORE_LOOKBACK,STATIC_PARAMS.ENTRY_THRESHOLD,STATIC_PARAMS.STOP_LOSS_THRESHOLD,ADAPTIVE_PARAMS.ZSCORE_LOOKBACK,ADAPTIVE_PARAMS.ENTRY_THRESHOLD,ADAPTIVE_PARAMS.STOP_LOSS_THRESHOLD,score
401,10000,60,2.0,3.5,120,1.5,3.5,38.00124392425998
401,10000,120,2.0,3.0,120,1.0,2.5,37.9743118658112
601,10000,120,1.5,4.0,120,1.0,2.5,37.96341877053539
501,10000,120,2.0,3.5,90,1.0,3.0,37.92033470043636
501,10000,120,1.0,3.0,120,1.0,2.5,37.900895770922894
301,10000,90,2.0,3.0,120,1.5,3.5,37.89727591466743
301,10000,90,2.0,3.0,120,1.5,4.0,37.89727591466743
501,10000,90,1.0,2.5,120,1.5,2.5,37.888919380201436
401,10000,90,1.5,3.0,120,1.5,3.0,37.87072746657929
501,10000,90,1.0,2.5,120,1.0,4.0,37.849005993966635
501,10000,90,1.0,2.5,120,1.0,3.5,37.849005993966635
601,10000,120,1.5,3.5,120,1.0,2.5,37.84725712562673
401,10000,120,2.0,3.5,90,1.0,4.0,37.840755198658506
401,10000,120,2.0,3.5,90,1.0,3.5,37.840755198658506
401,10000,120,1.5,2.5,120,1.5,3.5,37.82177159818287
401,10000,120,1.5,2.5,120,1.5,4.0,37.82177159818287
501,10000,120,1.5,2.5,120,1.5,3.0,37.80163646457501
301,10000,120,2.0,2.5,120,1.5,3.0,37.785350029989615
301,10000,120,1.0,3.5,120,1.5,4.0,37.78529993069627
301,10000,120,1.0,3.5,120,1.5,3.5,37.78529993069627
301,10000,60,2.5,3.0,120,1.5,3.5,37.77856668507434
301,10000,60,2.5,3.0,120,1.5,4.0,37.77856668507434
601,10000,120,1.5,4.0,90,1.5,4.0,37.77693579605612
601,10000,120,1.5,4.0,90,1.5,3.5,37.77693579605612
601,10000,120,1.5,3.0,90,1.0,2.5,37.776677400808076
501,10000,90,1.5,3.5,120,1.5,2.5,37.738374812477076
501,10000,90,1.5,4.0,120,1.5,2.5,37.738374812477076
601,10000,120,1.0,3.0,90,1.0,3.0,37.716367885431914
501,10000,120,2.0,3.0,90,1.0,4.0,37.7090926306287
501,10000,120,2.0,3.0,90,1.0,3.5,37.7090926306287
401,10000,90,1.0,3.0,120,1.5,4.0,37.70182850827799
401,10000,90,1.0,3.0,120,1.5,3.5,37.70182850827799
401,10000,60,2.0,4.0,120,1.5,3.0,37.690389787506206
601,10000,120,1.5,3.5,90,1.5,3.5,37.66121886301909
601,10000,120,1.5,3.5,90,1.5,4.0,37.66121886301909
401,10000,90,1.5,3.5,120,1.0,4.0,37.65816325285217
401,10000,90,1.5,3.5,120,1.0,3.5,37.65816325285217
401,10000,90,1.5,4.0,120,1.0,3.5,37.65816325285217
401,10000,90,1.5,4.0,120,1.0,4.0,37.65816325285217
301,10000,60,2.5,4.0,120,1.5,3.5,37.64057843219078
301,10000,60,2.5,4.0,120,1.5,4.0,37.64057843219078
301,10000,60,2.5,3.5,120,1.5,3.5,37.6289089787919
301,10000,60,2.5,3.5,120,1.5,4.0,37.6289089787919
401,10000,90,1.5,2.5,120,1.5,3.0,37.61211320088331
501,10000,90,1.5,3.0,120,1.0,3.5,37.60826173068822
501,10000,90,1.5,3.0,120,1.0,4.0,37.60826173068822
401,10000,90,1.0,2.5,120,1.5,3.5,37.60381719053222
401,10000,90,1.0,2.5,120,1.5,4.0,37.60381719053222
301,10000,120,1.0,3.0,120,1.5,4.0,37.591496702752636
301,10000,120,1.0,3.0,120,1.5,3.5,37.591496702752636
301,10000,90,1.5,2.5,120,1.5,3.0,37.57823570637952
401,10000,60,2.0,3.5,120,1.5,3.0,37.55265739923883
301,10000,90,2.0,3.5,120,1.5,3.0,37.54965861202568
301,10000,90,2.0,4.0,120,1.5,3.0,37.54965861202568
601,10000,120,2.0,3.0,90,1.0,3.0,37.53484042866816
401,10000,120,2.0,3.0,90,1.0,4.0,37.530022672843195
401,10000,120,2.0,3.0,90,1.0,3.5,37.530022672843195
501,10000,90,1.0,2.5,120,1.0,3.0,37.496499947754565
301,10000,60,2.0,3.0,120,1.5,3.0,37.482444432270505
501,10000,90,1.5,2.5,120,1.5,4.0,37.36342875790111
501,10000,90,1.5,2.5,120,1.5,3.5,37.36342875790111
601,10000,120,1.0,3.0,120,1.0,3.5,37.36303584257712
601,10000,120,1.0,3.0,120,1.0,4.0,37.36303584257712
601,10000,120,1.5,4.0,90,1.5,3.0,37.319639974510096
401,10000,120,1.5,4.0,120,1.5,2.5,37.27695215174892
601,10000,120,1.0,3.0,120,1.0,3.0,37.27116863101335
501,10000,90,2.0,3.5,120,1.0,4.0,37.27071943144558
501,10000,90,2.0,4.0,120,1.0,3.5,37.27071943144558
501,10000,90,2.0,4.0,120,1.0,4.0,37.27071943144558
501,10000,90,2.0,3.5,120,1.0,3.5,37.27071943144558
501,10000,90,1.5,3.0,120,1.0,3.0,37.25706542266308
401,10000,90,1.5,3.5,120,1.0,3.0,37.25473254176497
401,10000,90,1.5,4.0,120,1.0,3.0,37.25473254176497
601,10000,120,2.0,3.0,120,1.0,3.5,37.24928886428057
601,10000,120,2.0,3.0,120,1.0,4.0,37.24928886428057
601,10000,120,2.0,4.0,120,1.0,2.5,37.24050386132342
601,10000,120,2.0,3.0,120,1.5,2.5,37.23694576917202
601,10000,120,1.5,3.5,90,1.5,3.0,37.20395944321729
401,10000,120,2.0,2.5,120,1.5,3.0,37.19442714769441
601,10000,120,2.0,3.0,120,1.0,3.0,37.15842519161838
601,10000,120,1.0,3.0,120,1.5,2.5,37.1266685579983
601,10000,120,2.0,3.5,120,1.0,2.5,37.11001537768408
401,10000,90,2.0,3.0,120,1.0,3.5,37.10045582961526
401,10000,90,2.0,3.0,120,1.0,4.0,37.10045582961526
601,10000,120,1.0,4.0,120,1.0,2.5,37.08971092908736
601,10000,120,2.0,4.0,90,1.5,3.5,37.085373328773045
601,10000,120,2.0,4.0,90,1.5,4.0,37.085373328773045
501,10000,90,2.0,3.0,120,1.5,4.0,37.06373362452332
501,10000,90,2.0,3.0,120,1.5,3.5,37.06373362452332
401,10000,120,1.5,3.5,120,1.5,2.5,37.0477954706242
501,10000,120,1.5,3.0,120,1.0,2.5,37.006095758066245
401,10000,120,1.0,2.5,120,1.5,3.5,37.00353396903469
401,10000,120,1.0,2.5,120,1.5,4.0,37.00353396903469
401,10000,120,1.5,2.5,120,1.5,3.0,37.00314680336968
501,10000,120,2.0,4.0,90,1.0,2.5,36.99493226964384
601,10000,120,1.0,3.5,120,1.0,2.5,36.973798176342626
601,10000,120,1.0,3.0,90,1.0,2.5,36.97331088480588
601,10000,120,2.0,3.5,90,1.5,4.0,36.95533147269836
601,10000,120,2.0,3.5,90,1.5,3.5,36.95533147269836
501,10000,90,1.5,2.5,120,1.5,3.0,36.9508998442855
501,10000,90,2.0,4.0,120,1.0,3.0,36.921881552239775
501,10000,90,2.0,3.5,120,1.0,3.0,36.921881552239775
601,10000,120,1.0,4.0,90,1.5,3.5,36.89260768993255
601,10000,120,1.0,4.0,90,1.5,4.0,36.89260768993255
301,10000,120,1.0,4.0,120,1.5,3.0,36.88100483264952
401,10000,90,1.0,3.0,120,1.5,3.0,36.87493976099243
501,10000,90,1.0,3.0,120,1.0,2.5,36.85765641201284
601,10000,120,2.0,3.0,90,1.0,2.5,36.83536408146553
501,10000,120,2.0,4.0,90,1.5,3.5,36.812703539778354
501,10000,120,2.0,4.0,90,1.5,4.0,36.812703539778354
401,10000,90,1.0,3.5,120,1.0,3.5,36.8108668198259
401,10000,90,1.0,4.0,120,1.0,4.0,36.8108668198259
401,10000,90,1.0,3.5,120,1.0,4.0,36.8108668198259
401,10000,90,1.0,4.0,120,1.0,3.5,36.8108668198259
501,10000,120,2.0,3.0,90,1.0,3.0,36.788699173083586
401,10000,90,1.0,2.5,120,1.5,3.0,36.777748415999156
601,10000,120,1.0,3.5,90,1.5,3.5,36.777101468175836
601,10000,120,1.0,3.5,90,1.5,4.0,36.777101468175836
301,10000,90,2.0,3.0,120,1.5,3.0,36.77286573257417
501,10000,120,2.0,3.5,90,1.0,2.5,36.75189652890559
301,10000,90,1.0,4.0,120,1.5,3.5,36.72225937236841
301,10000,90,1.0,4.0,120,1.5,4.0,36.72225937236841
301,10000,90,1.0,3.5,120,1.5,4.0,36.72225937236841
301,10000,90,1.0,3.5,120,1.5,3.5,36.72225937236841
401,10000,90,1.5,3.0,120,1.0,3.5,36.66530830390334
401,10000,90,1.5,3.0,120,1.0,4.0,36.66530830390334
301,10000,60,2.5,3.0,120,1.5,3.0,36.658262274623766
401,10000,60,2.0,3.0,120,1.5,4.0,36.65720240889499
401,10000,60,2.0,3.0,120,1.5,3.5,36.65720240889499
301,10000,120,1.0,3.5,120,1.5,3.0,36.65405614880294
501,10000,90,2.0,3.0,120,1.5,3.0,36.653206103375
601,10000,120,2.0,4.0,90,1.5,3.0,36.62966819782574
501,10000,90,1.5,3.5,120,1.0,2.5,36.596464817918466
501,10000,90,1.5,4.0,120,1.0,2.5,36.596464817918466
501,10000,120,1.0,2.5,120,1.5,2.5,36.591713670796395
501,10000,120,2.0,3.5,90,1.5,3.5,36.57045700266309
501,10000,120,2.0,3.5,90,1.5,4.0,36.57045700266309
501,10000,120,1.0,2.5,120,1.0,3.5,36.55758996507294
501,10000,120,1.0,2.5,120,1.0,4.0,36.55758996507294
301,10000,60,2.5,4.0,120,1.5,3.0,36.5201901204251
301,10000,60,2.5,3.5,120,1.5,3.0,36.508522116602265
601,10000,120,2.0,3.5,90,1.5,3.0,36.499667324452375
301,10000,120,1.0,3.0,120,1.5,3.0,36.460113358537754
601,10000,90,1.5,3.5,120,1.5,3.5,36.453724252243504
601,10000,90,1.5,4.0,120,1.5,4.0,36.453724252243504
601,10000,90,1.5,3.5,120,1.5,4.0,36.453724252243504
601,10000,90,1.5,4.0,120,1.5,3.5,36.453724252243504
401,10000,120,1.5,3.0,120,1.5,2.5,36.44695185325867
601,10000,120,1.0,4.0,90,1.5,3.0,36.43492195920113
501,10000,120,1.0,4.0,90,1.0,4.0,36.41385471459146
501,10000,120,1.0,4.0,90,1.0,3.5,36.41385471459146
401,10000,90,1.0,3.5,120,1.0,3.0,36.40675599744516
401,10000,90,1.0,4.0,120,1.0,3.0,36.40675599744516
401,10000,90,1.5,2.5,120,1.0,3.5,36.39445808344327
401,10000,90,1.5,2.5,120,1.0,4.0,36.39445808344327
501,10000,90,1.5,3.0,120,1.5,2.5,36.375661762010544
401,10000,60,2.0,4.0,120,1.0,3.5,36.37350360137824
401,10000,60,2.0,4.0,120,1.0,4.0,36.37350360137824
601,10000,120,1.5,4.0,90,1.5,2.5,36.36236767615459
601,10000,120,1.5,3.0,120,1.0,2.5,36.34905404449619
401,10000,120,1.0,4.0,120,1.5,2.5,36.34432035638478
401,10000,90,2.0,3.0,120,1.0,3.0,36.32564581581442
601,10000,120,1.0,3.5,90,1.5,3.0,36.31944977113857
301,10000,90,2.0,2.5,120,1.5,3.5,36.303757109306204
301,10000,90,2.0,2.5,120,1.5,4.0,36.303757109306204
601,10000,90,1.5,4.0,120,1.5,3.0,36.30264242321361
601,10000,90,1.5,3.5,120,1.5,3.0,36.30264242321361
401,10000,90,2.0,2.5,120,1.5,3.5,36.29287521807045
401,10000,90,2.0,2.5,120,1.5,4.0,36.29287521807045
601,10000,120,1.5,2.5,120,1.5,3.5,36.24789958491661
601,10000,120,1.5,2.5,120,1.5,4.0,36.24789958491661
601,10000,120,1.5,3.5,90,1.5,2.5,36.24702650375642
301,10000,120,2.0,4.0,90,1.0,3.0,36.23781220477686
401,10000,60,2.0,3.5,120,1.0,3.5,36.23582434962414
401,10000,60,2.0,3.5,120,1.0,4.0,36.23582434962414
301,10000,90,1.0,3.0,120,1.5,3.5,36.22946088918819
301,10000,90,1.0,3.0,120,1.5,4.0,36.22946088918819
401,10000,60,2.0,3.0,120,1.5,3.0,36.209027023591645
501,10000,120,1.0,2.5,120,1.0,3.0,36.20504250117103
301,10000,120,2.0,2.5,120,1.0,4.0,36.19654796410061
301,10000,120,2.0,2.5,120,1.0,3.5,36.19654796410061
501,10000,120,1.0,3.5,90,1.0,4.0,36.18444694600081
501,10000,120,1.0,3.5,90,1.0,3.5,36.18444694600081
401,10000,120,1.0,2.5,120,1.5,3.0,36.18218051134061
601,10000,120,1.5,3.0,90,1.5,4.0,36.16261987481004
601,10000,120,1.5,3.0,90,1.5,3.5,36.16261987481004
401,10000,120,2.0,4.0,90,1.0,3.0,36.119315999928524
401,10000,120,1.0,3.5,120,1.5,2.5,36.117607094756515
501,10000,90,2.0,3.5,120,1.5,2.5,36.10894083311342
501,10000,90,2.0,4.0,120,1.5,2.5,36.10894083311342
501,10000,120,2.5,4.0,120,1.5,3.5,36.099522479754135
501,10000,120,2.5,4.0,120,1.5,4.0,36.099522479754135
601,10000,120,1.5,2.5,120,1.5,3.0,36.09691038843582
401,10000,90,2.0,4.0,120,1.5,2.5,36.087077323702445
401,10000,90,2.0,3.5,120,1.5,2.5,36.087077323702445
501,10000,120,1.5,4.0,90,1.0,4.0,36.0385417856854
501,10000,120,1.5,4.0,90,1.0,3.5,36.0385417856854
501,10000,90,1.5,2.5,120,1.0,3.5,36.02104579227254
501,10000,90,1.5,2.5,120,1.0,4.0,36.02104579227254
501,10000,120,2.0,2.5,120,1.5,4.0,36.01715153809417
501,10000,120,2.0,2.5,120,1.5,3.5,36.01715153809417
301,10000,120,2.0,3.5,90,1.0,3.0,35.99263806368945
301,10000,90,2.0,4.0,120,1.0,3.5,35.9745200344199
301,10000,90,2.0,4.0,120,1.0,4.0,35.9745200344199
301,10000,90,2.0,3.5,120,1.0,3.5,35.9745200344199
301,10000,90,2.0,3.5,120,1.0,4.0,35.9745200344199
401,10000,60,2.0,4.0,120,1.0,3.0,35.9606100943354
301,10000,90,1.5,3.5,120,1.5,2.5,35.95805904315388
301,10000,90,1.5,4.0,120,1.5,2.5,35.95805904315388
301,10000,120,1.5,2.5,120,1.5,3.5,35.9290619126575
301,10000,120,1.5,2.5,120,1.5,4.0,35.9290619126575
501,10000,120,2.0,4.0,90,1.5,3.0,35.89808670890493
401,10000,90,1.5,3.0,120,1.0,3.0,35.888379892704314
401,10000,120,2.0,3.5,90,1.0,3.0,35.87489037574129
301,10000,60,2.0,4.0,120,1.0,4.0,35.855418824661676
301,10000,60,2.0,4.0,120,1.0,3.5,35.855418824661676
501,10000,120,2.5,3.5,120,1.5,3.5,35.84925491178561
501,10000,120,2.5,3.5,120,1.5,4.0,35.84925491178561
301,10000,120,1.5,4.0,120,1.5,2.5,35.84880938680003
301,10000,60,2.0,3.5,120,1.0,4.0,35.84258606619856
301,10000,60,2.0,3.5,120,1.0,3.5,35.84258606619856
401,10000,120,1.5,2.5,120,1.0,4.0,35.835833016311824
401,10000,120,1.5,2.5,120,1.0,3.5,35.835833016311824
401,10000,60,2.0,3.5,120,1.0,3.0,35.82294751209876
301,10000,120,2.0,3.0,90,1.0,3.0,35.818045071485905
301,10000,90,1.5,4.0,120,1.0,4.0,35.81461965448051
301,10000,90,1.5,3.5,120,1.0,3.5,35.81461965448051
301,10000,90,1.5,4.0,120,1.0,3.5,35.81461965448051
301,10000,90,1.5,3.5,120,1.0,4.0,35.81461965448051
501,10000,120,1.5,3.5,90,1.0,4.0,35.80748474208892
501,10000,120,1.5,3.5,90,1.0,3.5,35.80748474208892
401,10000,60,2.5,4.0,120,1.5,4.0,35.79718357040636
401,10000,60,2.5,4.0,120,1.5,3.5,35.79718357040636
301,10000,120,1.5,4.0,120,1.0,4.0,35.782359084270524
301,10000,120,1.5,4.0,120,1.0,3.5,35.782359084270524
401,10000,90,1.0,3.0,120,1.0,3.5,35.74708566176553
401,10000,90,1.0,3.0,120,1.0,4.0,35.74708566176553
601,10000,120,1.5,3.0,90,1.5,3.0,35.70553991000377
501,10000,120,2.5,4.0,120,1.5,3.0,35.6963466224869
601,10000,120,2.0,4.0,90,1.5,2.5,35.69455778283333
501,10000,90,2.0,3.0,120,1.0,3.5,35.683351098796194
501,10000,90,2.0,3.0,120,1.0,4.0,35.683351098796194
501,10000,120,1.0,4.0,90,1.5,4.0,35.68247308743114
501,10000,120,1.0,4.0,90,1.5,3.5,35.68247308743114
501,10000,90,1.5,2.5,120,1.0,3.0,35.670579856227974
301,10000,90,1.0,2.5,120,1.5,4.0,35.662361605764396
301,10000,90,1.0,2.5,120,1.5,3.5,35.662361605764396
501,10000,120,1.5,2.5,120,1.5,2.5,35.657450325685154
401,10000,60,2.5,3.5,120,1.5,3.5,35.657171813182885
401,10000,60,2.5,3.5,120,1.5,4.0,35.657171813182885
501,10000,120,2.0,3.5,90,1.5,3.0,35.655934338328365
401,10000,120,2.0,2.5,120,1.0,3.5,35.652174663181604
401,10000,120,2.0,2.5,120,1.0,4.0,35.652174663181604
601,10000,90,1.5,4.0,90,1.0,3.5,35.63692889428027
601,10000,90,1.5,4.0,90,1.0,4.0,35.63692889428027
601,10000,90,1.5,3.5,90,1.0,4.0,35.63692889428027
601,10000,90,1.5,3.5,90,1.0,3.5,35.63692889428027
401,10000,90,1.0,2.5,120,1.0,4.0,35.6324579053731
401,10000,90,1.0,2.5,120,1.0,3.5,35.6324579053731
501,10000,120,2.0,3.0,90,1.0,2.5,35.62056771319095
301,10000,120,1.5,3.5,120,1.5,2.5,35.619876232974875
401,10000,90,1.5,2.5,120,1.0,3.0,35.61805516209011
501,10000,120,2.0,2.5,120,1.5,3.0,35.60954527194033
401,10000,120,1.0,2.5,120,1.0,3.5,35.60333036579476
401,10000,120,1.0,2.5,120,1.0,4.0,35.60333036579476
301,10000,90,2.5,4.0,120,1.5,4.0,35.59669622156562
301,10000,90,2.5,4.0,120,1.5,3.5,35.59669622156562
301,10000,90,2.5,3.5,120,1.5,4.0,35.59669622156562
301,10000,90,2.5,3.5,120,1.5,3.5,35.59669622156562
301,10000,90,1.0,3.5,120,1.5,3.0,35.59210385629562
301,10000,90,1.0,4.0,120,1.5,3.0,35.59210385629562
501,10000,120,1.5,2.5,120,1.0,4.0,35.56673034918632
501,10000,120,1.5,2.5,120,1.0,3.5,35.56673034918632
601,10000,120,2.0,3.5,90,1.5,2.5,35.564907529593896
401,10000,120,2.0,3.0,90,1.0,3.0,35.564223356493805
301,10000,120,1.5,3.5,120,1.0,4.0,35.55006565094444
301,10000,120,1.5,3.5,120,1.0,3.5,35.55006565094444
601,10000,120,1.0,2.5,120,1.5,4.0,35.54285971539532
601,10000,120,1.0,2.5,120,1.5,3.5,35.54285971539532
601,10000,120,1.0,3.0,120,1.0,2.5,35.53808723846444
301,10000,60,2.0,4.0,120,1.5,2.5,35.52765220958477
301,10000,60,2.0,3.5,120,1.5,2.5,35.51463091071449
501,10000,120,1.0,4.0,90,1.0,3.0,35.491489703828584
401,10000,90,2.0,2.5,120,1.5,3.0,35.48012330222798
401,10000,120,1.0,3.0,120,1.5,2.5,35.48008830466369
301,10000,90,1.5,3.0,120,1.5,2.5,35.479281864219544
401,10000,120,1.5,4.0,120,1.0,2.5,35.47747904439626
601,10000,120,1.0,4.0,90,1.5,2.5,35.47045665050439
501,10000,90,1.0,2.5,120,1.0,2.5,35.46408867541309
501,10000,120,1.0,3.5,90,1.5,3.5,35.45442251030934
501,10000,120,1.0,3.5,90,1.5,4.0,35.45442251030934
501,10000,120,2.5,3.5,120,1.5,3.0,35.44615425102353
501,10000,120,2.0,3.0,90,1.5,4.0,35.438965118312815
501,10000,120,2.0,3.0,90,1.5,3.5,35.438965118312815
601,10000,120,2.0,3.0,120,1.0,2.5,35.43241445137762
501,10000,120,2.0,2.5,120,1.0,3.5,35.42552239925813
501,10000,120,2.0,2.5,120,1.0,4.0,35.42552239925813
301,10000,120,1.5,3.0,120,1.5,2.5,35.414244299190806
601,10000,120,1.0,2.5,120,1.5,3.0,35.391414349775765
601,10000,120,1.0,3.5,90,1.5,2.5,35.355295687264125
301,10000,120,1.5,3.0,120,1.0,4.0,35.3507265470704
301,10000,120,1.5,3.0,120,1.0,3.5,35.3507265470704
601,10000,120,1.0,3.0,90,1.5,4.0,35.341278371106746
601,10000,120,1.0,3.0,90,1.5,3.5,35.341278371106746
601,10000,90,1.5,4.0,120,1.0,3.5,35.34079071688941
601,10000,90,1.5,3.5,120,1.0,3.5,35.34079071688941
601,10000,90,1.5,3.5,120,1.0,4.0,35.34079071688941
601,10000,90,1.5,4.0,120,1.0,4.0,35.34079071688941
401,10000,60,2.5,4.0,120,1.5,3.0,35.33713859535749
301,10000,90,1.5,3.0,120,1.0,3.5,35.33673355615115
301,10000,90,1.5,3.0,120,1.0,4.0,35.33673355615115
501,10000,90,2.0,3.0,120,1.0,3.0,35.334663191813206
401,10000,120,2.0,4.0,90,1.5,3.5,35.31124914183841
401,10000,120,2.0,4.0,90,1.5,4.0,35.31124914183841
601,10000,120,2.0,3.0,90,1.5,3.5,35.277754113931096
601,10000,120,2.0,3.0,90,1.5,4.0,35.277754113931096
601,10000,120,1.5,2.5,90,1.0,3.5,35.270390278190604
601,10000,120,1.5,2.5,90,1.0,4.0,35.270390278190604
401,10000,90,1.5,3.5,120,1.5,2.5,35.26758589105819
401,10000,90,1.5,4.0,120,1.5,2.5,35.26758589105819
501,10000,120,1.0,3.5,90,1.0,3.0,35.262158665648904
401,10000,60,2.5,3.0,120,1.5,4.0,35.251834606630965
401,10000,60,2.5,3.0,120,1.5,3.5,35.251834606630965
601,10000,90,1.5,4.0,120,1.0,3.0,35.24929734176148
601,10000,90,1.5,3.5,120,1.0,3.0,35.24929734176148
401,10000,120,1.5,3.5,120,1.0,2.5,35.2464144927955
501,10000,90,1.5,3.0,120,1.0,2.5,35.23109016369773
501,10000,120,1.5,2.5,120,1.0,3.0,35.215956211073994
301,10000,90,2.0,3.0,120,1.0,4.0,35.20100136399649
301,10000,90,2.0,3.0,120,1.0,3.5,35.20100136399649
401,10000,60,2.5,3.5,120,1.5,3.0,35.197141073465076
301,10000,90,2.0,2.5,120,1.5,3.0,35.18074547454603
601,10000,90,1.5,3.5,90,1.0,3.0,35.16030452824295
601,10000,90,1.5,4.0,90,1.0,3.0,35.16030452824295
501,10000,120,1.0,3.0,90,1.0,4.0,35.145036135614454
501,10000,120,1.0,3.0,90,1.0,3.5,35.145036135614454
501,10000,120,1.5,4.0,90,1.0,3.0,35.116947375802454
401,10000,120,1.0,4.0,120,1.0,2.5,35.11512073521848
501,10000,90,1.0,3.5,90,1.0,3.5,35.101899394275
501,10000,90,1.0,3.5,90,1.0,4.0,35.101899394275
501,10000,90,1.0,4.0,90,1.0,3.5,35.101899394275
501,10000,90,1.0,4.0,90,1.0,4.0,35.101899394275
301,10000,120,2.0,2.5,120,1.0,3.0,35.10019831713618
301,10000,90,1.0,3.0,120,1.5,3.0,35.09939362215386
501,10000,120,2.0,4.0,60,1.0,3.5,35.080718930463775
501,10000,120,2.0,4.0,60,1.0,4.0,35.080718930463775
501,10000,120,2.0,2.5,120,1.0,3.0,35.07924857632936
401,10000,120,2.0,3.5,90,1.5,3.5,35.06819386125065
401,10000,120,2.0,3.5,90,1.5,4.0,35.06819386125065
401,10000,120,1.5,2.5,120,1.0,3.0,35.05766115898724
301,10000,120,2.0,2.5,120,1.5,2.5,35.04751542134266
301,10000,60,2.0,3.0,120,1.0,4.0,35.043089500626195
301,10000,60,2.0,3.0,120,1.0,3.5,35.043089500626195
301,10000,60,1.5,4.0,120,1.5,3.5,35.04047987662749
301,10000,60,1.5,4.0,120,1.5,4.0,35.04047987662749
301,10000,60,1.5,3.5,120,1.5,3.5,35.027560020741774
301,10000,60,1.5,3.5,120,1.5,4.0,35.027560020741774
501,10000,60,2.5,3.0,120,1.5,4.0,34.98504882528013
501,10000,60,2.5,3.0,120,1.5,3.5,34.98504882528013
401,10000,90,1.0,3.0,120,1.0,3.0,34.96086173322757
501,10000,90,2.0,4.0,120,1.0,2.5,34.9074999151795
501,10000,90,2.0,3.5,120,1.0,2.5,34.9074999151795
401,10000,60,2.0,3.0,120,1.0,3.5,34.88875652183324
401,10000,60,2.0,3.0,120,1.0,4.0,34.88875652183324
401,10000,120,1.0,3.5,120,1.0,2.5,34.88647137493485
501,10000,120,1.5,3.5,90,1.0,3.0,34.885970518861555
601,10000,120,1.0,3.0,90,1.5,3.0,34.88380247849272
401,10000,120,2.0,2.5,120,1.0,3.0,34.87932023307483
301,10000,90,2.0,3.5,120,1.0,3.0,34.8764788101478
301,10000,90,2.0,4.0,120,1.0,3.0,34.8764788101478
301,10000,120,2.0,4.0,90,1.0,2.5,34.875287391803745
501,10000,120,1.5,4.0,90,1.5,3.5,34.86860058475648
501,10000,120,1.5,4.0,90,1.5,4.0,34.86860058475648
601,10000,120,1.5,4.0,60,1.0,3.5,34.855460732179814
601,10000,120,1.5,4.0,60,1.0,4.0,34.855460732179814
401,10000,90,1.0,2.5,120,1.0,3.0,34.84689677742642
501,10000,120,2.0,3.5,60,1.0,4.0,34.83761327111786
501,10000,120,2.0,3.5,60,1.0,3.5,34.83761327111786
401,10000,120,2.0,4.0,90,1.0,2.5,34.833653233665544
401,10000,120,1.0,2.5,120,1.0,3.0,34.82370185951517
601,10000,120,2.0,3.0,90,1.5,3.0,34.82234362369527
301,10000,90,1.5,2.5,120,1.5,2.5,34.81026168110314
501,10000,90,1.5,2.5,120,1.5,2.5,34.80976632561453
301,10000,120,1.5,2.5,120,1.5,3.0,34.8001878643506
301,10000,90,2.0,4.0,120,1.5,2.5,34.797221150175616
301,10000,90,2.0,3.5,120,1.5,2.5,34.797221150175616
601,10000,120,1.5,2.5,90,1.0,3.0,34.793737213123805
501,10000,120,2.0,4.0,60,1.0,3.0,34.78936335334585
401,10000,60,2.5,3.0,120,1.5,3.0,34.788837590706116
501,10000,120,1.0,4.0,90,1.5,3.0,34.76491389776985
401,10000,120,2.5,4.0,120,1.5,4.0,34.75993566529045
401,10000,120,2.5,4.0,120,1.5,3.5,34.75993566529045
301,10000,60,2.0,4.0,120,1.0,3.0,34.75584517355829
401,10000,120,2.0,3.0,90,1.5,3.5,34.75500276796833
401,10000,120,2.0,3.0,90,1.5,4.0,34.75500276796833
601,10000,120,1.5,3.0,90,1.5,2.5,34.748698848533955
301,10000,60,2.0,3.5,120,1.0,3.0,34.7430115230217
601,10000,120,1.5,3.5,60,1.0,4.0,34.73875419997517
601,10000,120,1.5,3.5,60,1.0,3.5,34.73875419997517
301,10000,60,2.0,3.0,120,1.5,2.5,34.71726427584689
301,10000,90,1.5,3.5,120,1.0,3.0,34.71519051329448
301,10000,90,1.5,4.0,120,1.0,3.0,34.71519051329448
601,10000,90,1.5,3.0,120,1.5,4.0,34.712416371711804
601,10000,90,1.5,3.0,120,1.5,3.5,34.712416371711804
501,10000,120,1.5,3.0,90,1.0,3.5,34.71048345968126
501,10000,120,1.5,3.0,90,1.0,4.0,34.71048345968126
601,10000,120,1.0,2.5,90,1.0,4.0,34.7012970758833
601,10000,120,1.0,2.5,90,1.0,3.5,34.7012970758833
301,10000,120,1.5,4.0,120,1.0,3.0,34.68084078843109
601,10000,120,1.5,4.0,60,1.0,3.0,34.6553667077899
301,10000,90,1.5,2.5,120,1.0,4.0,34.65088578139545
301,10000,90,1.5,2.5,120,1.0,3.5,34.65088578139545
501,10000,120,1.5,3.5,90,1.5,3.5,34.63902200194677
501,10000,120,1.5,3.5,90,1.5,4.0,34.63902200194677
401,10000,120,1.5,3.0,120,1.0,2.5,34.63613274923308
401,10000,120,1.5,4.0,90,1.0,3.5,34.632774215779975
401,10000,120,1.5,4.0,90,1.0,4.0,34.632774215779975
301,10000,120,2.0,3.5,90,1.0,2.5,34.63088908477458
